STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 08:54,FM-15,FEW:02 40 SCT:04 220 BKN:07 250,10.00,,75,23.9,66,19.1,61,16.1,62,5,140,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 09:54,FM-15,FEW:02 40 SCT:04 220 BKN:07 250,10.00,,76,24.4,67,19.3,61,16.1,60,7,140,,30.04,3,,30.06,0.00,30.07,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 10:00,FM-12,,9.94,,76,24.4,67,19.3,61,16.1,60,7,140,,30.05,3,-0.00,30.06,,,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 10:54,FM-15,FEW:02 40 SCT:04 220 BKN:07 250,10.00,,79,26.1,68,20.1,62,16.7,56,7,110,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 11:54,FM-15,FEW:02 40 SCT:04 220 BKN:07 250,10.00,,78,25.6,67,19.6,61,16.1,56,9,110,,30.02,,,30.05,0.00,30.05,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 12:54,FM-15,FEW:02 40 BKN:07 220 BKN:07 250,10.00,,77,25.0,67,19.5,61,16.1,58,10,100,,30.01,8,,30.04,0.00,30.04,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 13:00,FM-12,,9.94,,77,25.0,67,19.5,61,16.1,58,10,100,,30.02,8,+0.03,30.04,,,,71,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 13:54,FM-15,FEW:02 65 BKN:07 200 OVC:08 220,10.00,,77,25.0,67,19.4,61,16.1,58,11,120,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 14:54,FM-15,FEW:02 60 SCT:04 200 BKN:07 220,10.00,,78,25.6,68,20.3,63,17.2,60,8,140,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 15:54,FM-15,FEW:02 60 SCT:04 200 BKN:07 220,10.00,,78,25.6,68,19.9,62,16.7,58,3,VRB,,29.98,6,,30.01,0.00,30.01,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 16:00,FM-12,,9.94,,78,25.6,68,19.9,62,16.7,58,,,,29.99,6,+0.03,30.01,,,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 16:54,FM-15,FEW:02 60 SCT:04 180 BKN:07 220,10.00,,82,27.8,66,18.9,56,13.3,41,10,240,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 17:54,FM-15,FEW:02 60 SCT:04 180 SCT:04 220,10.00,,81,27.2,67,19.3,58,14.4,45,7,230,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 18:54,FM-15,FEW:02 60 SCT:04 120 BKN:07 220,10.00,,77,25.0,67,19.4,61,16.1,58,5,180,,29.96,6,,29.99,0.00,29.99,,,,,,,,,,0449,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 19:00,FM-12,,9.94,,77,25.0,67,19.4,61,16.1,58,5,180,,29.97,6,+0.01,29.99,,,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 19:54,FM-15,FEW:02 50 SCT:04 150 BKN:07 220,10.00,,76,24.4,67,19.6,62,16.7,62,6,200,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 20:54,FM-15,BKN:07 200 OVC:08 250,10.00,,77,25.0,67,19.4,61,16.1,58,10,220,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 21:54,FM-15,FEW:02 80 SCT:04 200 SCT:04 250,10.00,,73,22.8,67,19.3,63,17.2,71,6,200,,29.97,1,,30.00,0.00,30.00,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 22:00,FM-12,,9.94,,73,22.8,67,19.3,63,17.2,71,6,200,,29.98,1,-0.01,30.00,,,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 22:54,FM-15,FEW:02 140 BKN:07 250,10.00,,72,22.2,66,18.8,62,16.7,71,7,190,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 23:54,FM-15,BKN:07 130 OVC:08 250,10.00,,73,22.8,66,19.0,62,16.7,69,8,230,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-13 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,66,74,1.3,62,60,66,0,9,0450,1847,,0.00,0.0,,29.99,30.02,6.4,20,250,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 00:54,FM-15,FEW:02 100 BKN:07 130,10.00,,73,22.8,66,19.0,62,16.7,69,6,220,,29.96,8,,29.99,0.00,29.99,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 01:00,FM-12,,9.94,,73,22.8,66,19.0,62,16.7,69,6,220,,29.97,8,+0.01,29.99,,,78,66,72,-0.6,,,,0,7,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 01:54,FM-15,FEW:02 100 OVC:08 130,10.00,,71,21.7,65,18.6,62,16.7,73,3,160,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 02:54,FM-15,FEW:02 100 OVC:08 130,10.00,,71,21.7,66,18.9,63,17.2,76,5,170,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 03:54,FM-15,SCT:04 100 OVC:08 130,10.00,,71,21.7,67,19.2,64,17.8,79,5,200,,29.92,6,,29.95,0.00,29.95,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 04:00,FM-12,,9.94,,71,21.7,67,19.2,64,17.8,79,5,200,,29.93,6,+0.03,29.95,,,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 04:54,FM-15,FEW:02 45 SCT:04 75 OVC:08 110,10.00,-RA:02 |RA:61 |RA:61,71,21.7,68,19.9,66,18.9,84,6,190,,29.93,,,29.96,T,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 05:54,FM-15,FEW:02 70 OVC:08 110,10.00,-RA:02 |RA:61 |RA:61,72,22.2,69,20.4,67,19.4,84,6,180,,29.93,,,29.96,T,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 06:54,FM-15,FEW:02 20 SCT:04 50 OVC:08 120,8.00,-RA:02 |RA:61 |RA:61,71,21.7,69,20.6,68,20.0,90,0,000,,29.94,1,,29.97,0.02,29.97,,,,,,,,,,0450,1847,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 07:00,FM-12,,7.46,||RA:61,71,21.7,69,20.6,68,20.0,90,0,000,,29.95,1,-0.01,29.97,,,82,,,,,,,,,0450,1847,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 07:54,FM-15,FEW:02 15 SCT:04 50 BKN:07 100,10.00,||RA:61,72,22.2,70,21.1,69,20.6,91,3,VRB,,29.94,,,29.97,T,29.97,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 08:54,FM-15,FEW:02 18 SCT:04 60 BKN:07 110,10.00,,74,23.3,71,21.5,69,20.6,85,6,200,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 09:25,FM-16,BKN:07 14 OVC:08 110,10.00,,73,23.0,71,21.7,70,21.0,89,7,190,,29.93,,,,,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 09:54,FM-15,BKN:07 14 BKN:07 75 BKN:07 100,10.00,,75,23.9,71,21.7,69,20.6,82,6,190,,29.93,8,,29.96,0.00,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 10:00,FM-12,,9.94,,75,23.9,71,21.7,69,20.6,82,6,190,,29.94,8,+0.01,29.96,,,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 10:09,FM-16,SCT:04 14 BKN:07 20 BKN:07 75,10.00,,75,24.0,72,22.0,70,21.0,83,8,200,,29.93,,,,,29.96,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 10:46,FM-16,SCT:04 17 BKN:07 80 OVC:08 150,10.00,,75,24.0,69,20.7,66,19.0,74,9,230,,29.92,,,,,29.95,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 10:54,FM-15,SCT:04 17 BKN:07 80 OVC:08 150,10.00,,76,24.4,69,20.5,65,18.3,69,9,210,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 11:54,FM-15,FEW:02 30 SCT:04 80 BKN:07 100,10.00,,77,25.0,69,20.4,64,17.8,64,10,200,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 12:54,FM-15,SCT:04 30 BKN:07 90 OVC:08 150,10.00,,77,25.0,69,20.4,64,17.8,64,10,200,,29.91,6,,29.94,0.00,29.94,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 13:00,FM-12,,9.94,,77,25.0,69,20.4,64,17.8,64,10,200,,29.92,6,+0.01,29.94,,,,71,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 13:54,FM-15,FEW:02 25 SCT:04 39 SCT:04 75,10.00,||RA:61,76,24.4,69,20.5,65,18.3,69,10,190,,29.90,,,29.93,T,29.93,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 14:54,FM-15,FEW:02 25 SCT:04 38 SCT:04 60,10.00,||RA:61,75,23.9,69,20.3,65,18.3,71,9,190,,29.90,,,29.93,T,29.93,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 15:54,FM-15,FEW:02 25 SCT:04 60 SCT:04 95,10.00,,75,23.9,69,20.7,66,18.9,74,7,180,,29.90,6,,29.93,T,29.93,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 16:00,FM-12,,9.94,,75,23.9,69,20.7,66,18.9,74,7,180,,29.91,6,+0.02,29.93,,,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 16:54,FM-15,BKN:07 25 BKN:07 31 BKN:07 89,10.00,||RA:61,74,23.3,69,20.5,66,18.9,76,5,160,,29.89,,,29.92,T,29.92,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 17:18,FM-16,SCT:04 20 SCT:04 42 OVC:08 85,10.00,,72,22.0,68,20.1,66,19.0,83,8,120,,29.89,,,,T,29.92,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 17:54,FM-15,FEW:02 20 SCT:04 42 BKN:07 74,10.00,,72,22.2,68,20.1,66,18.9,82,8,150,,29.88,,,29.91,T,29.91,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 18:54,FM-15,FEW:02 23 SCT:04 75 SCT:04 90,10.00,,72,22.2,68,19.8,65,18.3,79,6,120,,29.88,6,,29.91,T,29.91,,,,,,,,,,0450,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 19:00,FM-12,,9.94,,72,22.2,68,19.8,65,18.3,79,6,120,,29.89,6,+0.02,29.91,,,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 19:54,FM-15,FEW:02 15 BKN:07 80 BKN:07 100,10.00,,71,21.7,67,19.6,65,18.3,81,7,120,,29.87,,,29.91,0.00,29.90,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 20:54,FM-15,FEW:02 10 SCT:04 37 BKN:07 89,10.00,,69,20.6,66,19.2,65,18.3,87,6,110,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 21:54,FM-15,FEW:02 15 SCT:04 37 SCT:04 85,9.00,,69,20.6,66,18.8,64,17.8,84,11,110,,29.87,8,,29.90,T,29.90,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 22:00,FM-12,,8.70,,69,20.6,66,18.8,64,17.8,84,11,110,,29.88,8,+0.01,29.90,,,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 22:54,FM-15,OVC:08 110,10.00,,69,20.6,66,18.8,64,17.8,84,10,120,,29.87,,,29.90,0.00,29.90,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 23:54,FM-15,FEW:02 30 OVC:08 110,10.00,,68,20.0,66,18.6,64,17.8,87,8,110,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-14 23:59,SOD,,,,,,,,,,,,,,,,,,,,77,68,72,-0.6,79,65,68,0,7,0451,1845,RA:16,0.02,0.0,,29.92,29.94,6.8,17,200,14,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-15 00:50,FM-16,BKN:07 28 BKN:07 35 OVC:08 110,10.00,,68,20.0,66,18.6,64,18.0,88,7,110,,29.85,,,,,29.88,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-15 00:52,FM-16,SCT:04 28 BKN:07 32 OVC:08 110,10.00,,68,20.0,66,18.6,64,18.0,88,7,110,,29.85,,,,,29.88,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-15 00:54,FM-15,BKN:07 28 BKN:07 37 OVC:08 110,10.00,,68,20.0,66,18.6,64,17.8,87,7,110,,29.85,6,,29.88,0.00,29.88,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-15 01:00,FM-12,,9.94,,68,20.0,66,18.6,64,17.8,87,7,110,,29.86,6,+0.02,29.88,,,73,68,71,-1.5,,,,0,6,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-15 01:54,FM-15,BKN:07 24 BKN:07 95 OVC:08 140,10.00,,69,20.6,66,19.2,65,18.3,87,3,070,,29.84,,,29.87,T,29.87,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-08-15 02:28,FM-16,SCT:04 22 BKN:07 65 OVC:08 100,10.00,-RA:02 |RA:61 |RA:61,70,21.0,66,19.0,64,18.0,83,3,080,,29.83,,,,0.01,29.86,,,,,,,,,,0451,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
